EIN,NAME,APPLICATION_TYPE,AFFILIATION,CLASSIFICATION,USE_CASE,ORGANIZATION,STATUS,INCOME_AMT,SPECIAL_CONSIDERATIONS,ASK_AMT,IS_SUCCESSFUL
471177725,CRENSHAW RHF HOUSING INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471179585,AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,T3,CompanySponsored,C1200,Preservation,Trust,1,100000-499999,N,5000,0
471180534,CREATE2DAY INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471180598,IMPACT CHARITABLE,T3,Independent,C2000,Preservation,Trust,1,25000-99999,N,848130,1
471181225,GLOBALLY FREE INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471182529,BAYER PRIVATE SCHOOL PTSO INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
471182684,FULL GOSPEL BUSINESS MENS FELLOWSHIP IN AMERICA,T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
471184761,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1700,Preservation,Association,1,0,N,5000,0
471188454,NORTH AMERICAN BUTTERFLY ASSOCIATION INC,T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
471189900,PHI DELTA KAPP INTERNATIONAL INC,T3,CompanySponsored,C2000,ProductDev,Association,1,0,N,5000,0
471190342,PINE ISLAND COMMUNITY RADIO CORPORATION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471193844,SOLANO COUNTY LAW ENFORCEMENT MANAGEMENT ASSOCIATION,T5,Independent,C3000,ProductDev,Trust,1,0,N,5000,1
471195008,JOHNNY TEE CLARK JR ELEMENTARY PTO,T3,Independent,C2000,Preservation,Trust,1,25000-99999,N,23380,0
471195009,COLORADO ASSOCIATION FOR BEHAVIOR ANALYSIS,T6,Independent,C2000,ProductDev,Trust,1,0,N,5000,1
471199317,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471199653,VETERANS OF FOREIGN WARS OF THE UNITED STATES AUXILIARY,T19,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
471202111,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,1
471203500,VICTORY IN CHRIST-HOME OWNERSHIP PROGRAM ENDEAVORS,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
471203739,FREESTYLE FITNESS 29 LLC,T3,Independent,C1000,Preservation,Association,1,0,N,5000,0
471205169,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,1
471206908,TLC THE LONGHORN CENTER EQUINE THERAPY INC,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
471207724,WASHINGTON STATE UNIVERSITY,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
471213847,MY ELF,T3,Independent,C2000,Preservation,Trust,1,100000-499999,N,107562,1
471214010,PND CORP,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471216384,RESEARCH INITIATIVE ON SOCIAL JUSTICE IN EDUCATION,T3,Independent,C2800,Preservation,Trust,1,0,N,5000,1
471219930,BRIGHT BEGINNINGS ACADEMY,T3,Independent,C2000,Preservation,Trust,1,100000-499999,N,25725,0
471222573,AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,0
471222939,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471224546,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471224636,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471232326,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471233455,BABYWEARING INTERNATIONAL INC,T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
471235689,GIFTS FOR THE SOLE INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471238983,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471239016,FWD CORPORATION,T3,Independent,C1000,Preservation,Trust,1,1-9999,N,5000,0
471239616,PERFORMANCE ELITE AQUATICS BOOSTER CLUB INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,0
471241123,WHERE THE FIRE MEETS THE CLOUDS - CATHY COPPOLA INTERNATIONAL,T3,Independent,C7000,Preservation,Trust,1,0,N,5000,1
471243129,BHAVANA MEDITATION CENTER,T3,Independent,C7100,Preservation,Trust,1,100000-499999,N,5000,1
471246202,PEOPLES PANTRY OF FERRY COUNTY,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471249915,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,100000-499999,N,89915,0
471251162,OPERATION JOHNSON KITTY,T3,Independent,C1240,Preservation,Trust,1,0,N,5000,1
471252102,ATLANTA SCAR INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
471254119,INTERNATIONAL MOUNTAIN BICYCLING ASSOCIATION - COLORADO,T3,Family/Parent,C1000,Preservation,Trust,1,0,N,5000,1
471254290,GRACE CHURCH OF ACWORTH GEORGIA INC,T3,Independent,C7000,Preservation,Trust,1,0,N,5000,1
471254307,UNITED STATES VOLUNTEERSJOINT SERVICES COMMAND INC A MILITARY SO,T19,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
471256143,SCHNAUZER & FRIENDS RESCUE INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,12647,1
471257138,LION HABITAT RANCH INC,T3,Independent,C1400,Preservation,Trust,1,100000-499999,N,8267,1
471257269,BUILDING BRIDGES ENCOURAGING PASSION IMAGINATION AND CONNECTION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
471259644,CCCWB INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
471261530,KILEY KARES INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471262511,SWIM FREMONT GLENMOOR GARDENS MASTERS,T4,Independent,C2000,ProductDev,Trust,1,10000-24999,N,7144,1
471265187,AMERICAN CHARITABLE ENTERPRISES INCORPORATED,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471265922,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471266482,EXCEPTIONAL PEOPLE IN COMMUNTY INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
471267178,CONSTRUCTION OWNERS ASSOCIATION OF AMERICA INC,T6,CompanySponsored,C2000,ProductDev,Association,1,0,N,5000,1
471267261,ENLIVEN FOUNDATION INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471269240,LEC WELLNESS FOUNDATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471272159,LADIES OF CHARITY DIOCESES OF SAN BERNARDINO HOLY SPIRIT PARISH,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471272303,SIGMA ALPHA OMEGA CHRISTIAN SORORITY INC,T7,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,1
471272478,ABATE MOTORCYCLE SAFETY EDUCATION PROGRAM,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471273235,COMMUNITY CAMPAIGN AGAINST HUMAN TRAFFICKING WEST FLORIDA INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
471274150,RURAL EMPOWERMENT AND INSTITUTIONAL DEVELOPMENT INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471274182,AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,0
471274265,GILROY-TAKKO STUDENT EXCHANGE PROGRAM,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
471280967,CITY OF COMPASSION COMMUNITY DEVELOPMENT CORPORATION,T3,Independent,C1240,Preservation,Trust,1,0,N,5000,1
471282908,AMERICAN STUDENT DENTAL ASSOCIATION,T6,CompanySponsored,C2000,ProductDev,Association,1,0,N,5000,1
471285545,RECOVERY IDAHO INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471286122,SOUTHEAST COMMUNITY FOOD PANTRY & CLOTHES CLOSET INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471286385,SECOND CHANCE AT LUCID EMANCIPATED SERENITY,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
471286784,CALIFORNIA ACADEMY OF COSMETIC SURGERY PATIENT SAFETY FOUNDATION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471289324,SRI RANGA RAMANUJA MAHA DESIKAN FINE ARTS,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471292661,EXPLORER POST 181 ADVISOR ASSOCIATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471292906,FILIPINO FOOD MOVEMENT,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
471294984,SAMO MASTERS SWIM HABIT,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471295604,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471295974,FUTURE FARMERS OF AMERICA AND ITS STATE ASSOCIATIONS & LOCAL CHAPTER,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
471296183,JMAC GIVES BACK INCORPORATED,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
471296360,AMATEUR ATHLETIC UNION OF THE UNITED STATES,T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,0
471297899,FRIENDS OF ARTS AND MAGNET EDUCATION INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471298237,WALLA WALLA VALLEY DISABILITY NETWORK,T3,Independent,C2000,Preservation,Trust,1,25000-99999,N,46360,0
471302263,SMITH STREET,T3,Independent,C1000,Preservation,Trust,1,10000-24999,N,5000,1
471304697,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471304973,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,1
471305120,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471305505,COMMUNITATUS GROUP INC,T3,Independent,C1270,Preservation,Trust,1,0,N,5000,1
471308594,ABRAHAM FOUNDATION INC,T3,Independent,C1720,Preservation,Trust,1,0,N,5000,1
471310957,RANDY J NAYLOR MEMORIAL FOUNDATION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,0
471312029,CYPRESS HIGH SCHOOL GIRLS VOLLEYBALL,T3,Independent,C1200,Preservation,Trust,1,10000-24999,N,13501,0
471314251,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471314617,PLAY HARDER NOW INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471315410,GREYSTONE OFFICE PARK CONDOMINIUMS PROPERTY OWNERS ASSOCIATION INC,T4,Independent,C3000,ProductDev,Trust,1,100000-499999,N,55533,1
471318087,FOUR PAWS TO FREEDOM,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471320574,FRIENDS OF THE HERITAGE HORSE FOUNDATION HERDS,T3,Independent,C1000,Preservation,Association,1,0,N,5000,1
471321518,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471321654,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471322817,LEARNING TREE ACADEMIC AND COMMUNITY DEVELOPMENT CENTER,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471323960,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471326091,PERSONHOOD INC,T4,Independent,C2000,ProductDev,Trust,1,0,N,5000,1
471327238,FACILITATORS - CAMP IRONHORSE INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471329742,HELPING HANDS FITNESS AND NUTRITION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471331375,HARTSELL ATHLETIC ASSOCIATION,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
471331434,DAWSON CHRISTIAN ACADEMY PARENT TEACHER ORGANIZATION INCORPORATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
471335816,NEW BIRTH MINISTRIES,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471337529,MILLSAP NEIGHBORHOOD HOME AND GARDEN CLUB INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,0
471337900,AMERICAN FOOTZONOLOGY PRACTITIONERS ASSOCIATION,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
471341421,KLISE MEDIA GROUP INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,0
471341430,VICTORY IN EDUCATION INCORPORATED,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471343465,INLAND NORTHWEST RESOURCES FOR EDUCATION AND ACADEMIC DEVELOPMENT,T3,Independent,C1230,Preservation,Trust,1,0,N,5000,1
471344107,BABYWEARING INTERNATIONAL INC,T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
471347348,CIVITAN INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
471350026,STEVES CLUB NATIONAL PROGRAM,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
471351989,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471353545,CONEJO OFF-LEASH AREAS FRIENDS INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471354002,RIO GRANDE VALLEY INFRAGARD INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471357402,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471361061,TOPS CLUB INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
471361461,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471361704,ROOTS OF RENEWAL NOLA,T3,Independent,C1200,Preservation,Trust,1,25000-99999,N,132422,1
471364453,COOPER COMMUNITY SUPPORT,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471364804,ZIMBABWE PENSIONERS SUPPORT FUND,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471365848,BIKECDA INC,T3,Independent,C1283,Preservation,Trust,1,0,N,5000,1
471366628,TOPS CLUB INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
471367359,MUTMESH INC,T3,Independent,C4000,Preservation,Trust,1,10000-24999,N,17094,1
471368650,MEDITERRANEAN PARTNERS,T3,Independent,C1200,Preservation,Trust,1,25000-99999,N,23546,1
471370663,BUTTERFLY MOMENTS INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471371655,GOODLY INSTITUTE,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471371728,ACTIVE YOUTH AGAINST OBESITY,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471371752,WASHINGTON STATE UNIVERSITY,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
471374884,BUILDING BLOCK OF FLORIDA,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471378168,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471381999,PETROLEUM ACCOUNTANTS SOCIETY OF ARKANSAS,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,0
471382036,PAMA ADVOCACY LEAGUE,T3,Independent,C1200,Preservation,Association,1,0,N,5000,0
471382334,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,100000-499999,N,46815,0
471385458,AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,1
471387835,ANIMAL VICTIMS JUSTICE PROJECT,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
471388332,QUEST MIDDLE SCHOOL OF WEST LITTLE ROCK PARENT TEACHER ORGANIZATION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471391049,PATHWAYS HEALTH MANAGEMENT INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471391847,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,25000-99999,N,5179,0
471395830,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471399579,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,1
471399872,HAT FUND INC,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,19658,1
471399928,BETIC ONE,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471400275,LUBBOCK DISASTER RELIEF NETWORK INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471400494,ROUNDTABLE MINISTRIES,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471402214,LOUISIANA BRINGING ABOUT CHANGE,T3,Independent,C1200,Preservation,Trust,1,1-9999,N,5000,1
471405127,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471405894,CALIFORNIA FEDERATION OF WOMENS CLUBS,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
471406597,LONE STAR YOUTH COUNCIL INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
471407209,CALORIE CLOUD GROUP INCORPORATED,T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,335262,1
471416499,SHOWING HOPE BY OFFERING ESSENTIAL SUPPLIES,T3,Independent,C1570,Preservation,Trust,1,0,N,5000,1
471420906,UNITED BUDDHIST FOUNDATION,T3,Independent,C7000,Preservation,Trust,1,1-9999,N,5000,1
471423338,SARAHS CLOTHES CLOSET & FOOD PANTRY,T3,Independent,C1000,Preservation,Trust,1,1-9999,N,5000,1
471424565,MIXED REMIXED INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471426722,NATIONAL RURAL ELECRIC COOPERATIVE ENVIRONMENTAL ASSOCIATION,T6,Independent,C2000,ProductDev,Association,1,0,N,5000,1
471427831,SA FUSION BASKETBALL - CHRISTIAN FELLOWSHIP,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471428594,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471432752,TOE TO TOE RICHARDSON BOXING CLUB INC,T3,Independent,C1000,Preservation,Trust,1,1-9999,N,5000,1
471435204,SAGE COMMUNITY NETWORK PTO A NOT FOR PROFIT CORPORATION,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,0
471436001,USER EXPERIENCE PROFESSIONALS ASSOCIATION SEATTLE,T3,Independent,C1280,Preservation,Trust,1,0,N,5000,1
471445080,CLEAR CREEK ISD GROUPS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
471448124,JESUS 1 MINISTRY INC,T3,Independent,C7000,Preservation,Trust,1,0,N,5000,1
471450532,OPEN WEB DEVICE COMPLIANCE REVIEW BOARD FORUM,T6,Independent,C2000,ProductDev,Trust,1,25000-99999,N,177089,1
471455389,ALABAMA COMMUNITY CARE - REGION A INC,T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,933295,0
471456701,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471457432,SEGUIN CITIZENS FIRE ACADEMY ALUMNI ASSOCIATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471463803,BABYWEARING INTERNATIONAL INC,T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
471464665,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471465496,ENERGY EXPRESS NETWORK OF THE AMERICAN BUSINESS WOMENS ASSOCIATI,T6,Independent,C1000,ProductDev,Association,1,0,N,5000,0
471469219,TOPS CLUB INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
471470485,TCMR,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471472158,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,1
471475815,CENTER OF PEACE,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
471476312,PATRICK J AUSTIN MINISTRIES INC,T3,Independent,C1200,Preservation,Trust,1,0,Y,5000,0
471477591,CIVITAN INTERNATIONAL,T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
471479726,RELATIONSHIP RESOLVE,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471481345,ALPHA PHI SIGMA,T3,CompanySponsored,C1200,CommunityServ,Association,1,0,N,5000,0
471481850,TEAM FITNUH SPORTS CORPORATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
471485339,SWEDISH VALLHUND CLUB OF AMERICA INC,T3,Independent,C1240,Preservation,Trust,1,0,N,5000,1
471486471,LAWRENCE OPERA THEATRE INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471489673,PINELOW PARK AND CONFERENCE CENTER,T3,Independent,C7000,Preservation,Trust,1,100000-499999,N,51700,1
471489797,ASK A SCIENTIST CORPORATION,T3,Independent,C1280,Preservation,Trust,1,0,N,5000,0
471490273,MAKERSPACE GREENVILLE,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,0
471490422,NORTHEAST BUSINESS ECONOMIC DEVELOPMENT,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,0
471491033,STARS INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,0
471491800,MEN ADVANCING NEW OPPORTUNITIES,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
471494196,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471494315,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,100000-499999,N,121255,0
471495877,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471495948,HYFC INC,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,21588,1
471498438,OREGON HUNTING RETRIEVER CLUB,T7,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
471499764,WASHINGTON STATE UNIVERSITY,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
471500557,PARENT BOOSTERS USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471500983,DAISY NETWORK OF AMERICA INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471506594,CONCAP ATX,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471506732,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471511486,SOUTH RIVER CITY CITIZENS INC,T4,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
471513670,REGION I OF THE INTERNATIONAL CODE COUNCIL - A NONPROFIT CORPORATION,T6,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
471514959,CELEBRATION THEATRE HOUSTON INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
471516065,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471519644,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,1
471519657,BARE NECESSITIES 4 TEENS,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471523847,EDISON ALUMNI ASSOCIATION OF STOCKTON CA,T3,Independent,C1000,Preservation,Association,1,0,N,5000,1
471525293,MODERN QUILT GUILD INC,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
471526598,FAYETTE AMBUSH SOFTBALL TEAM,T3,Independent,C2000,Preservation,Association,1,0,N,5000,1
471527710,TEAM SWOOP YOUTH BASKETBALL ACADEMY INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471531010,PLAYERS OF LIGHT INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
471532432,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471534338,UNITED SOUND INC,T3,Independent,C2000,Preservation,Trust,1,25000-99999,N,27944,0
471537176,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471538082,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471543262,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
471544135,BLITZ MANAGEMENT ASSOCIATION,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,22023,0
471545340,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,1
471545792,GOOD PLANS MINISTRIES INC,T3,Independent,C2700,Preservation,Trust,1,0,N,5000,1
471546519,AMATEUR ATHLETIC UNION OF THE UNITED STATES,T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,0
471547060,WEST SEATTLE GREAT START PRESCHOOL,T3,Independent,C1000,Preservation,Association,1,0,N,5000,0
471549630,HELPING EVERY YOUNG LADY OUT,T3,Independent,C1000,Preservation,Trust,1,1-9999,N,5000,1
